var_short,jahr,quartal,monat,bl,wert,var_short_orig,name_de,name_en,description_de,description_en,type,source_de,source_en,meta_info_de,meta_info_en,datum,date,BL_long,BL_eng
alq,2016,0,0,B,9.26483775727232,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2016,2016,Burgenland,Burgenland
alq,2016,0,0,K,10.9311121000642,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2016,2016,Kärnten,Carinthia
alq,2016,0,0,M,8.20520333123371,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2016,2016,Steiermark,Styria
alq,2016,0,0,N,9.11234067604362,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2016,2016,Niederösterreich,Lower Austria
alq,2016,0,0,O,6.13022160862246,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2016,2016,Oberösterreich,Upper Austria
alq,2016,0,0,S,5.61091834665216,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2016,2016,Salzburg,Salzburg
alq,2016,0,0,T,6.44695906348127,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2016,2016,Tirol,Tyrol
alq,2016,0,0,V,5.94561578449487,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2016,2016,Vorarlberg,Vorarlberg
alq,2016,0,0,W,13.6301620755007,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2016,2016,Wien,Vienna
alq,2017,0,0,AT,8.50944739559462,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2017,2017,Österreich,Austria
alq,2017,0,0,B,8.5543153624857,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2017,2017,Burgenland,Burgenland
alq,2017,0,0,K,10.1848722034156,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2017,2017,Kärnten,Carinthia
alq,2017,0,0,M,7.324894407104,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2017,2017,Steiermark,Styria
alq,2017,0,0,N,8.71884188400425,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2017,2017,Niederösterreich,Lower Austria
alq,2017,0,0,O,5.75151960463339,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2017,2017,Oberösterreich,Upper Austria
alq,2017,0,0,S,5.32072294956674,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2017,2017,Salzburg,Salzburg
alq,2017,0,0,T,5.79400735818547,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2017,2017,Tirol,Tyrol
alq,2017,0,0,V,5.77993054816649,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2017,2017,Vorarlberg,Vorarlberg
alq,2017,0,0,W,13.0173105878664,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2017,2017,Wien,Vienna
alq,2018,0,0,AT,7.69952414830824,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2018,2018,Österreich,Austria
alq,2018,0,0,B,7.72064878536557,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2018,2018,Burgenland,Burgenland
alq,2018,0,0,K,9.18961025368304,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2018,2018,Kärnten,Carinthia
alq,2018,0,0,M,6.26867954888624,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2018,2018,Steiermark,Styria
alq,2018,0,0,N,7.80150322659772,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2018,2018,Niederösterreich,Lower Austria
alq,2018,0,0,O,5.01635329247121,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2018,2018,Oberösterreich,Upper Austria
alq,2018,0,0,S,4.95585777374395,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2018,2018,Salzburg,Salzburg
alq,2018,0,0,T,4.91258969310662,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2018,2018,Tirol,Tyrol
alq,2018,0,0,V,5.39987009970085,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2018,2018,Vorarlberg,Vorarlberg
alq,2018,0,0,W,12.2540991023209,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2018,2018,Wien,Vienna
alq,2019,0,0,AT,7.35191312531363,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2019,2019,Österreich,Austria
alq,2019,0,0,B,7.34902976701448,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2019,2019,Burgenland,Burgenland
alq,2019,0,0,K,8.76302846817524,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2019,2019,Kärnten,Carinthia
alq,2019,0,0,M,6.01843167908928,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2019,2019,Steiermark,Styria
alq,2019,0,0,N,7.45864145928451,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2019,2019,Niederösterreich,Lower Austria
alq,2019,0,0,O,4.79970146560935,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2019,2019,Oberösterreich,Upper Austria
alq,2019,0,0,S,4.61902805342325,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2019,2019,Salzburg,Salzburg
alq,2019,0,0,T,4.52552145295795,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2019,2019,Tirol,Tyrol
alq,2019,0,0,V,5.32014796750863,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2019,2019,Vorarlberg,Vorarlberg
alq,2019,0,0,W,11.7334239940946,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2019,2019,Wien,Vienna
alq,2020,0,0,AT,9.92631302194354,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2020,2020,Österreich,Austria
alq,2020,0,0,B,9.4294488698714,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2020,2020,Burgenland,Burgenland
alq,2020,0,0,K,11.3039218586463,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2020,2020,Kärnten,Carinthia
alq,2020,0,0,M,8.42680209890658,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2020,2020,Steiermark,Styria
alq,2020,0,0,N,9.41358125358021,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2020,2020,Niederösterreich,Lower Austria
alq,2020,0,0,O,6.53693976855688,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2020,2020,Oberösterreich,Upper Austria
alq,2020,0,0,S,7.34015551654362,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2020,2020,Salzburg,Salzburg
alq,2020,0,0,T,8.07369731565961,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2020,2020,Tirol,Tyrol
alq,2020,0,0,V,7.72709097806241,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2020,2020,Vorarlberg,Vorarlberg
alq,2020,0,0,W,15.0810794202048,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2020,2020,Wien,Vienna
alq,2021,0,0,AT,8.01950226296484,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2021,2021,Österreich,Austria
alq,2021,0,0,B,7.71363786635745,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2021,2021,Burgenland,Burgenland
alq,2021,0,0,K,8.83860532180761,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2021,2021,Kärnten,Carinthia
alq,2021,0,0,M,6.51892768424865,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2021,2021,Steiermark,Styria
alq,2021,0,0,N,7.52578697661468,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2021,2021,Niederösterreich,Lower Austria
alq,2021,0,0,O,5.02142258434601,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2021,2021,Oberösterreich,Upper Austria
alq,2021,0,0,S,5.55012108343538,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2021,2021,Salzburg,Salzburg
alq,2021,0,0,T,6.47336324450917,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2021,2021,Tirol,Tyrol
alq,2021,0,0,V,6.5004005430049,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2021,2021,Vorarlberg,Vorarlberg
alq,2021,0,0,W,12.7225999495,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2021,2021,Wien,Vienna
alq,2022,0,0,AT,6.29964094724518,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2022,2022,Österreich,Austria
alq,2022,0,0,B,6.28300241237327,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2022,2022,Burgenland,Burgenland
alq,2022,0,0,K,7.11704333753336,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2022,2022,Kärnten,Carinthia
alq,2022,0,0,M,5.23248417369073,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2022,2022,Steiermark,Styria
alq,2022,0,0,N,5.91756220697,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2022,2022,Niederösterreich,Lower Austria
alq,2022,0,0,O,3.9732683043947,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2022,2022,Oberösterreich,Upper Austria
alq,2022,0,0,S,3.6769229571136,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2022,2022,Salzburg,Salzburg
alq,2022,0,0,T,4.02936952132223,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2022,2022,Tirol,Tyrol
alq,2022,0,0,V,4.96902089987723,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2022,2022,Vorarlberg,Vorarlberg
alq,2022,0,0,W,10.4566568896628,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2022,2022,Wien,Vienna
alq,2023,0,0,AT,6.40574151028124,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2023,2023,Österreich,Austria
alq,2023,0,0,B,6.35476806413892,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2023,2023,Burgenland,Burgenland
alq,2023,0,0,K,7.05087806106062,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2023,2023,Kärnten,Carinthia
alq,2023,0,0,M,5.46916224888423,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2023,2023,Steiermark,Styria
alq,2023,0,0,N,5.87626685179096,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2023,2023,Niederösterreich,Lower Austria
alq,2023,0,0,O,4.15244620808066,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2023,2023,Oberösterreich,Upper Austria
alq,2023,0,0,S,3.79580351767,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2023,2023,Salzburg,Salzburg
alq,2023,0,0,T,3.94982237661813,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2023,2023,Tirol,Tyrol
alq,2023,0,0,V,5.15936329742293,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2023,2023,Vorarlberg,Vorarlberg
alq,2023,0,0,W,10.5939779431292,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2023,2023,Wien,Vienna
alq,2024,0,0,AT,6.99425539027054,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2024,2024,Österreich,Austria
alq,2024,0,0,B,6.76792068703,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2024,2024,Burgenland,Burgenland
alq,2024,0,0,K,7.34404034580131,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2024,2024,Kärnten,Carinthia
alq,2024,0,0,M,6.12060867393991,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2024,2024,Steiermark,Styria
alq,2024,0,0,N,6.3436778642254,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2024,2024,Niederösterreich,Lower Austria
alq,2024,0,0,O,4.86377790404769,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2024,2024,Oberösterreich,Upper Austria
alq,2024,0,0,S,4.16349667691581,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2024,2024,Salzburg,Salzburg
alq,2024,0,0,T,4.27389514913823,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2024,2024,Tirol,Tyrol
alq,2024,0,0,V,5.61536305657015,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2024,2024,Vorarlberg,Vorarlberg
alq,2024,0,0,W,11.3552798604919,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2024,2024,Wien,Vienna
alq,2025,0,0,AT,7.41475818010032,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2025,2025,Österreich,Austria
alq,2025,0,0,B,6.97027739223417,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2025,2025,Burgenland,Burgenland
alq,2025,0,0,K,7.49189328025171,alq,Arbeitslosenquote,Unemployment rate,In %,Percent,Regionale Konjunkturindikatoren,"Q: Arbeitsmarktservice Österreich, Dachverband der Sozialversicherungsträger.","Source: Public Employment Service Austria, Federation of Social Insurances.",,,2025,2025,Kärnten,Carinthia
